"","n","j","t0","s","dicA","waicA","looA","dicB","waicB","looB","dicC","waicC","looC","dicD","waicD","looD","dicE","waicE","looE"
"22",10,10,0.05,22,415.107588319613,415.037446819457,415.184989587376,440.233858208263,439.957585430513,440.633253704178,400.835823279976,400.163478429377,400.899594526726,416.733126391945,417.512994833661,417.734741115026,400.279615308061,398.972208650373,399.633865808925
"23",10,10,0.05,23,408.29762792151,408.978049771448,409.217946182194,437.083354508223,435.585760457359,436.491728587047,396.566135406461,396.717959388679,397.643259690442,410.309744866843,411.315261925023,411.538168044908,397.539480284151,395.771590598088,396.534384456631
"24",10,10,0.05,24,428.019172605143,428.47388610306,428.625454039417,459.946490342041,460.673971173403,461.059726031132,421.552671543019,422.642085646242,423.74293106262,430.242159223292,430.127546505173,430.258812619508,419.721248460044,421.099119832312,422.192776753418
"25",10,10,0.05,25,436.463266601095,437.419067011995,437.66202808062,447.024671798649,448.438464538764,450.094066904158,408.778725250323,410.086314849267,411.777660502339,438.468223744303,439.642728062642,440.09067357621,407.89660480316,408.998149103665,410.406060228278
"26",10,10,0.05,26,429.073537740107,430.364991372245,430.511826667743,428.566659690808,431.284396108706,432.327747600417,411.777630627703,414.439464554512,416.044141414947,427.646390386051,429.863129131769,430.137975492965,410.163857290507,413.381829755498,415.086009058214
"27",10,10,0.05,27,407.569271224472,408.456606455264,408.533869449249,430.986036666806,431.813120549062,432.280041574477,409.692367231845,409.917205254628,410.395866482266,410.445060574372,410.380932800609,410.514850957329,407.781492327079,408.15964960512,408.465683480013
"28",10,10,0.05,28,428.683729780306,429.957712737326,430.31229089916,460.358766301728,460.616379342768,461.194332332161,421.277339234984,423.071301056101,425.004877221822,431.095506089677,431.666261631888,431.926156291658,420.325744261077,421.6495078357,423.52598343678
"29",10,10,0.05,29,443.437812082612,445.228734852337,445.407247924099,442.002463400074,442.296703301557,443.025916514111,411.569525981153,412.465397668831,413.93233370735,443.15067088872,444.10845345614,444.232951990369,408.494085574877,411.308746443286,412.788255080842
"30",10,10,0.05,30,446.51089213432,447.829904199537,448.063325665692,451.858938380892,452.44143178658,454.03904807615,418.202654865682,417.803299654375,419.255010236363,447.762215172673,449.172436134845,449.383974313043,417.416513404169,417.224027569215,418.904016942619
"31",10,10,0.05,31,400.304978869952,401.271066935459,401.540579250147,439.513700268673,440.902415123514,441.764792668262,394.851075163194,396.016848138045,397.675788077962,402.204231054007,402.542446622867,402.847076480677,393.591337041752,395.748253766869,396.820458895305
"32",10,10,0.05,32,415.790356459647,416.261885577176,416.456773385714,441.398885415951,442.838505902074,443.123623480482,417.350992188471,417.268130386432,417.882323303431,415.208112840852,416.275858514825,416.501956210401,415.212244617964,415.700440952845,416.319747200555
"33",10,10,0.05,33,437.545968652653,437.618700368965,437.777271573327,471.458374912463,472.466695740039,473.585617874281,423.587268161988,423.75357676124,424.768592559817,438.463532265986,438.691445066419,438.861316081094,421.830225041126,421.712557822265,422.475654694558
"34",10,10,0.05,34,390.639943682212,391.697945907921,391.946741477982,417.584623352603,417.736304972741,418.162967453658,390.813749256201,392.164067323947,393.137101963245,392.729817140736,393.219472219546,393.579755399747,390.627292195451,391.433962210999,392.137140580082
"35",10,10,0.05,35,379.498916469661,379.917977104057,380.158916333408,429.584064693628,429.327346891791,429.963048639097,374.889240396642,373.246690813114,374.125590601397,379.479931541345,380.274603301224,380.580895488872,373.570846809338,372.360483595747,372.957795953805
"36",10,10,0.05,36,414.115464810459,413.821845324367,413.936860509822,460.681312367609,461.919423680028,462.371529103537,415.986981436273,416.915516867708,417.504638076423,413.864670349096,414.036783756282,414.170851068271,413.646755977054,415.047580108676,415.667392161717
"37",10,10,0.05,37,449.57958573347,451.178970366238,451.300552999871,435.742342151981,435.77830199141,436.925440670726,404.679841404048,406.024547450134,407.563172285595,451.31117811883,452.990474998845,453.175885376915,405.397505910201,405.661932406147,407.089757709684
"38",10,10,0.05,38,445.869630971357,446.19779644138,446.305049395252,456.920346232052,456.29039984548,456.995391655151,421.038264439591,422.352971192821,423.23051165088,446.27425687299,447.840755736665,448.035257457993,420.571364566839,420.905578628181,421.729005510596
"39",10,10,0.05,39,424.864834509929,425.270237036749,425.498447340585,447.683729571864,448.241415317498,449.328495315991,406.077102719445,407.804900519186,409.687843340649,426.20610566333,427.482173898511,427.880165012519,404.032447164274,406.575871150869,408.021492514379
"40",10,10,0.05,40,412.406025566369,413.368271640597,413.577963562057,431.406739176673,434.454025554973,435.409256427525,405.926497736929,407.407044259688,408.339461195716,413.844199163956,415.248367555543,415.56025595718,406.123811186638,406.809310960268,407.564195487196
"41",10,10,0.05,41,435.339404094895,435.640843821574,435.753575274881,459.261696734031,460.489002556776,461.764293094874,416.106415381613,416.495006352527,417.60706895209,436.361878932934,437.136499615543,437.259367787755,414.455757483526,414.420813813215,415.274134466438
"42",10,10,0.05,42,398.576848406631,399.401749519205,399.722441887125,430.976309160017,431.377827638884,431.974154030879,395.048209868548,395.79345380875,396.530701297367,400.284382080267,400.772324716327,401.040479534373,392.92726812861,393.026170557553,393.693757100078
"43",10,10,0.05,43,412.274186706391,413.174549814717,413.397376164183,429.984935975124,432.163113481893,433.313594250056,404.708895840601,406.191172869946,407.36051006815,414.796488816459,415.285622565206,415.464729985448,405.84252181213,406.724282015203,407.662547652261
"44",10,10,0.05,44,402.201795576354,403.136631038425,403.440118952853,444.54801109499,445.967028507595,446.66352411521,400.803022025757,402.388835507171,403.452543313761,400.84445192851,403.206714032699,403.63935650683,399.992947008662,401.89613861433,402.775508703488
"45",10,10,0.05,45,425.953282938181,426.776917299219,427.052171428619,442.428644433417,442.655111901649,443.444972409515,413.628728619752,413.89720299362,415.666453686026,428.751820418902,429.799819896262,430.159341445721,411.436823895428,412.496458306567,413.9234147716
"46",10,10,0.05,46,438.989009105532,439.62218137177,439.856347568939,442.175644951272,443.523673549436,444.348986601153,431.971444081381,433.017050572201,434.374776878072,440.670813543908,441.818249843964,442.139380078155,430.402496447312,431.286681846952,432.432897407787
"47",10,10,0.05,47,405.586747488685,405.267129149429,405.355463308399,429.633960314704,430.187356609803,430.707288289489,406.866236791473,407.471049923114,408.300834541153,404.136591405508,403.79334864517,403.927242886733,405.25675503063,405.973965248023,406.57496293039
"48",10,10,0.05,48,427.135518778039,427.758312856069,427.898595233098,459.700862446237,461.176590454356,461.787368328818,424.622557375679,424.36302632844,425.353352130681,424.73958176372,425.450800740329,425.651748121161,422.822700587055,423.467464178841,424.280806008235
"49",10,10,0.05,49,417.194176638346,419.800867931442,419.937169831681,459.9154567217,461.051764849162,462.057853348975,394.791264700665,400.088313863028,402.440649753016,416.848856356038,419.703202501411,420.240821599958,393.675151593708,400.28689136389,402.826604732546
"50",10,10,0.05,50,421.794137886882,423.570148879178,423.623676736759,459.700737743434,459.844317231202,460.423768482832,413.167535962545,413.343108686302,414.450911925184,421.130617859617,423.754366643195,423.730311352881,413.214501798838,412.725963323741,413.579331427958
"51",10,10,0.05,51,395.653402359765,395.51836390175,395.643545103268,426.862212244471,426.260790327051,426.519658812003,396.071491765992,396.123568404909,396.742201709855,397.69477050295,397.646224830884,397.806042199359,396.589226569665,395.985802491345,396.319603470345
"52",10,10,0.05,52,424.141869204855,425.869318932734,426.137929092393,453.855891093655,454.424771692141,454.874194452157,421.736778315014,423.02882200858,424.264485737752,427.012934793648,428.266308414148,428.7334210742,424.357172795619,426.423828271774,427.431246226662
"53",10,10,0.05,53,430.422605081082,431.507117987355,431.742068162842,469.362273460737,468.91205084521,469.517904591888,420.203994287802,420.052972400855,420.95077736566,433.208161392147,433.790403544977,434.064281584054,418.312651452619,418.803210099329,419.940043474031
"54",10,10,0.05,54,411.487493772118,412.438647374843,412.67711994686,439.763365743416,440.1125824112,440.593110815193,412.173370500479,412.459883159285,413.233456164351,414.030828680365,414.579036610726,414.943514646634,411.198099616353,411.309291445871,412.054144565634
"55",10,10,0.05,55,430.023076650208,431.640730408978,431.821096273276,441.336636436389,441.78867947712,443.160235684534,413.267878803307,414.232232918248,415.560182433427,432.824424107714,433.513337375005,433.766174997659,411.125504966735,411.301151660183,412.090993372414
"56",10,10,0.05,56,445.055945874536,446.100607433175,446.285039728491,457.435746405988,458.396563865106,459.384521171769,430.376658063922,430.96079589504,432.41099789016,445.270444745894,447.121617390826,447.406330108796,428.9499639861,429.523364873643,431.185435567144
"57",10,10,0.05,57,440.768934667592,441.504599690445,441.592707486063,470.141141671896,471.520439323283,472.496532256435,433.53737509813,432.814599525316,434.059247092001,442.43711768682,443.219792304439,443.331282975835,432.028102447558,431.338741703938,432.41758624878
"58",10,10,0.05,58,434.021962526984,434.295238152458,434.485143481666,469.889025346088,469.215108439526,469.399232774512,433.281436708138,432.114620551706,432.560508042484,434.59701701905,434.300772961911,434.485595874844,431.935964044686,431.070666740215,431.467236837291
"59",10,10,0.05,59,391.890440093591,393.041643115272,393.212423179627,430.829706478372,434.305430878664,435.477079665444,389.35608655821,391.226833194332,392.238700718116,390.070398884273,391.23265645641,391.563765682157,388.163541190619,389.145835669457,389.838713002604
"60",10,10,0.05,60,417.69822887098,419.022961827196,419.164882620712,460.59711642372,459.717440804098,460.099791590504,418.3189267873,418.709440664456,419.603618940873,420.289040321308,420.630581261655,420.793567241974,416.879484386672,417.136468437179,417.765426253906
"61",10,10,0.05,61,432.359727089316,432.91035674179,433.120868938462,450.395319193938,451.034428931119,452.283127515091,429.969168922568,430.607200005815,431.415112692075,434.547266490702,435.1880720723,435.50371202265,429.200781361325,430.295604281221,431.280779136742
"62",10,10,0.05,62,419.728356859314,419.768404907483,419.886014514143,443.102666107069,443.399452520224,444.537194282499,406.163355632808,404.900258743327,406.143814516383,421.245715975123,422.43025029126,422.619158263347,404.680856567694,404.128152397764,404.981625499067
"63",10,10,0.05,63,429.505875341105,430.132561715807,430.268492540939,448.8852580874,449.341414869011,449.68120285627,419.082656158322,418.813255606567,419.744090431721,426.172779097215,427.266432115592,427.428288586947,416.882961766426,417.063100747524,418.082154523519
"64",10,10,0.05,64,451.039706990776,451.984893655164,452.169259611241,454.749300337633,454.439943183901,455.610873242567,410.833731547235,410.62033868614,411.952034456008,452.822077764653,454.367089986091,454.733873060629,408.850849829186,408.616858512841,409.509472737614
"65",10,10,0.05,65,446.551048900894,447.967518137028,448.133495947722,466.255522023049,468.731497312183,469.29742892614,431.921707276797,433.794891109126,435.357565960795,448.732707812488,450.628640501908,451.042012204304,431.197964798891,433.011721766436,434.345344660421
"66",10,10,0.05,66,392.849070885189,394.160501534781,394.393183818885,436.243195949087,436.356892432995,436.694377451734,396.537534248285,396.578694302336,397.189778152654,395.763367457622,395.897152788247,396.124139906217,394.496724612683,395.190208435333,395.604196575637
"67",10,10,0.05,67,418.289381158532,418.431514186481,418.543298453666,461.251712770111,461.035222713383,461.625959682911,406.261708913298,407.976336175718,409.990648997784,419.335082116198,419.663360506107,419.854184366679,408.02367259485,409.292284395866,410.826529694958
"68",10,10,0.05,68,398.594047480722,399.879751143159,400.100924210796,432.050310112868,434.238377881572,435.042465700504,371.147856821376,372.712585868308,374.199446576204,398.367002949547,399.933337393827,400.130277839566,369.382648090007,371.233048094034,372.53717181862
"69",10,10,0.05,69,434.899285804234,435.920733840488,436.270645613688,448.083960517986,450.308777847059,452.301614511675,416.702942526809,418.670275396516,421.174699818825,425.974055629404,427.274024101468,427.755530598366,415.695879859875,418.01802146455,419.77802618581
"70",10,10,0.05,70,441.194173994229,443.172245006226,443.417794424739,450.272763053719,449.852774444495,450.759432016173,408.473189268121,407.505633591624,408.55286173394,440.112217669296,441.99748499037,442.639252499703,408.356752307009,408.104224220685,409.396459593021
"71",10,10,0.05,71,426.073659869767,426.790728261665,426.960654427094,453.77189630467,455.485765744753,455.97662765141,424.730487965669,425.469089530255,426.391776312698,428.423452091699,428.533515311138,428.810647222464,424.198667232597,424.525380637413,425.320841177003
"72",10,10,0.05,72,398.165351632643,399.297848451972,399.525819656597,444.775200590015,443.061462211445,443.525213942402,394.759976247051,394.496671844092,395.280805326044,398.810450551162,400.217097027668,400.46237451549,394.961344553573,394.993645639942,395.570007929617
"73",10,10,0.05,73,402.389973605188,402.686014491984,402.863801031103,449.861624955496,450.311533850514,450.873171207846,398.688240458613,398.508107313761,399.22944919745,403.76848508237,404.19123173599,404.422771516565,397.068235937856,397.417440825102,397.933525672914
"74",10,10,0.05,74,429.083302035438,431.28683062396,431.598981444464,456.117988413651,458.192988322044,459.254611503496,408.401193079203,408.53636739383,409.674993231258,428.507739725192,430.377657498294,430.891978705939,408.409360774448,408.515879579796,409.661297001958
"75",10,10,0.05,75,421.988562565785,423.741347231028,424.055973304274,437.002580716066,440.510811559434,442.11775403158,379.231480028667,381.596548009882,384.55189431575,423.495801942404,425.68266944697,426.174098705634,377.650362809617,380.773170377223,382.458908135289
"76",10,10,0.05,76,441.282874250794,442.958935415038,443.277632385954,452.403128050919,454.374592022383,455.210223854506,420.103562030131,421.240369159617,422.947212716963,437.431346202474,439.361121210317,439.763103215513,424.278001286204,425.412224121348,427.11024727084
"77",10,10,0.05,77,427.709560465319,428.314661814805,428.465167917905,448.647081520543,447.654644375812,448.191161821188,414.348358618449,413.425866605272,414.490894767221,425.866751160167,426.417878491795,426.582106157479,413.419158107085,412.243703309088,413.016744540347
"78",10,10,0.05,78,416.231047078391,417.081896652345,417.2467247131,460.050900871483,460.882068707935,461.400484950045,418.407877851879,418.180480967763,418.783469537661,417.767040071729,418.232488012842,418.412422052974,416.76256929231,416.91109200736,417.358969852951
"79",10,10,0.05,79,425.418716642459,425.854700355155,426.046108973615,446.218698066494,445.900141979512,446.322251176256,419.140684233339,418.839410938551,419.792419035379,427.875012396411,428.428949857949,428.711347444606,417.660672012462,417.181886583075,418.451041374017
"80",10,10,0.05,80,391.819684209205,392.511558598212,392.687383474121,444.075647923012,445.556082555832,446.187500415609,384.858808293317,386.251416911735,387.319296852746,393.717445097807,395.249444575799,395.4789747896,383.466615004722,385.474753851062,386.517134515816
"81",10,10,0.05,81,414.345937653283,414.095641265313,414.290927259101,454.591719506191,454.370501950942,454.85016610878,412.645673136356,411.647795141693,412.464514461083,413.275026298398,413.01743795023,413.210789421195,412.321489529375,411.289450575962,411.805167103798
"82",10,10,0.05,82,406.415889184694,408.744565437466,409.078078179189,446.618732137381,446.707221961261,447.284932961587,394.798227878977,394.353162942576,395.111159504142,409.226515955027,410.447741613096,410.674308217713,395.000848674273,393.837009947489,394.569761380317
"83",10,10,0.05,83,412.805308927992,412.382442240708,412.504423267669,436.340789526085,435.860088064788,436.588719596843,404.869530166528,404.799608251429,405.706799032189,414.017212543058,413.617835512623,413.729478913309,402.927899509327,403.631355400204,404.426706049354
"84",10,10,0.05,84,436.849061837811,437.757075089028,437.88468065165,475.025623532974,474.205203416272,474.672582784198,430.268805657581,430.775397848978,431.769510202598,438.520623907053,439.64411908804,439.814440082373,429.74509503149,429.185310457918,430.020446204488
"85",10,10,0.05,85,418.779945026615,420.360048469337,420.554463842271,435.224049835876,437.716415680447,439.03041821973,412.09551787193,414.722203116599,416.63528979383,421.974688716883,422.698239792837,423.022033508271,410.39811570939,412.381653564039,413.640486268855
"86",10,10,0.05,86,388.57075943601,390.593548396416,390.874094300092,418.482682780119,420.468689564581,421.076309859535,367.278625801175,368.957659979192,370.145047412353,391.329168435214,393.283065060701,393.635009657362,364.8361167842,367.20744114238,368.314576908849
"87",10,10,0.05,87,436.077181503303,437.561986848992,437.746297118516,442.540789288895,441.819748545202,442.624782612547,411.577217578902,410.833852953508,411.781170809165,438.353762614115,440.232539157532,440.588536991084,410.316820777535,409.070169898959,409.897975182401
"88",10,10,0.05,88,426.082587580891,427.920558778708,428.014956040861,464.50411812283,466.634376720983,467.27757754417,417.52281415526,418.264503623903,418.788066676695,426.589721308314,429.311974501484,429.29825801448,415.734162121523,416.435793995082,416.958323905375
"89",10,10,0.05,89,399.463025551867,400.232502847176,400.424455917743,426.634567462533,427.690777608468,428.642609090376,384.256995799883,383.63499655873,384.314123073668,402.074753947804,401.896348206004,402.069530004275,383.265728140851,383.053511551389,383.748449805501
"90",10,10,0.05,90,411.843090152302,412.031729155776,412.258968866828,437.896261061443,437.3293956799,438.124532378303,400.565351118453,401.551631749321,402.793606721405,412.807747777773,412.306459285216,412.536191677548,400.909479401338,402.053263966754,402.919428370123
"91",10,10,0.05,91,413.894380248075,414.753202040747,415.039746086466,436.696562952285,438.281541944739,438.943383191872,415.12506475201,416.472845708119,417.091173195131,416.688660310229,416.441688348955,416.725875525471,415.619383089964,416.659920741861,417.324963158536
"92",10,10,0.05,92,421.015793450511,421.658021769071,421.805076526698,445.513882048149,447.200225445959,448.017182521522,421.178972111332,420.235084902158,420.994211005239,421.803851939424,422.038633964129,422.213440347804,418.669768400451,418.646277962373,419.195137166134
"93",10,10,0.05,93,424.979561656922,425.374207218465,425.58525108413,454.561043302995,455.473187031368,456.434344033764,418.465854471189,419.317627747014,420.573321431262,426.0711590406,426.688457533969,426.959533552015,418.091468711887,418.397152412954,419.508047817114
"94",10,10,0.05,94,393.152522340928,393.466513511141,393.661945571953,433.918287942147,432.781522120509,433.542844935032,375.477841079441,375.197897867627,376.587363517646,395.103021877904,395.909705107038,396.183539388428,376.41857358651,376.425702647295,378.359433230957
"95",10,10,0.05,95,409.358965818278,411.270815104985,411.526538478171,419.902912027935,421.09979206602,421.878256357906,401.38710600581,402.9628532642,404.465983098251,411.355059713356,411.901632866176,412.204735584892,400.2219611496,401.688560586835,403.180761352048
"96",10,10,0.05,96,419.449126969938,421.478691988743,421.749891662996,435.520606365592,435.344414375299,436.204677685298,404.312626841846,406.129696436288,407.648242172868,422.781664396135,424.233670566466,424.630871475558,404.948572437937,406.503429500132,407.8362442089
"97",10,10,0.05,97,411.848605953468,412.931373186845,413.283951305437,421.146647464768,421.122698813253,421.96459663578,392.926661381464,393.770511124655,395.63628657055,413.375830738537,414.693224800629,415.100887997773,392.593782445017,393.442156609965,394.789004270737
"98",10,10,0.05,98,422.873635077505,422.657774994874,422.856746239571,442.689703822108,444.372880835356,445.132516218005,416.790827987027,417.515067489978,418.776923515351,418.403468105446,419.241557174862,419.429489911822,414.001572542618,415.290815361565,416.122649368028
"99",10,10,0.05,99,416.231501826841,417.80512521367,417.987363227083,423.674091931536,425.122859520037,426.148954868746,398.441888590026,400.805839640357,402.775594522902,415.668001442942,417.451709811514,417.578286241592,395.814754911199,398.415797412719,400.046570925071
"100",10,10,0.05,100,421.928317684537,423.110429378631,423.34137862222,453.340190226775,453.278628158114,453.569808821255,417.583306252766,418.053495694852,418.83652869692,423.162486375525,424.126547267465,424.339097892848,416.976502353811,417.149538484885,417.731745001399
"101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
